,artist,x,k,m,N,p-val,adj_pval(BH)
2075,Hope Lipscomb,45,345838,890,4313582,0.9996418781807395,1.0
83,Velvet Dodge,124,345838,2532,4313582,0.9999999953424354,1.0
2074,Estella Granger,48,345838,813,4313582,0.9871280631071586,1.0
47,Mack Chester,13,345838,598,4313582,1.0,1.0
1883,Lina Kinsey,26,345838,318,4313582,0.40708888115190134,1.0
1887,Cliff Boggs,74,345838,3334,4313582,0.9999999976757046,1.0
1890,Migdalia Messer,11,345838,307,4313582,0.9987352428699554,1.0
1891,Katrice Prince,184,345838,4009,4313582,1.0,1.0
1892,Molly Champion,1434,345838,19388,4313582,0.9993436707841342,1.0
1893,Telma Simon,18,345838,279,4313582,0.8009314817203389,1.0
1897,Soraya Downey,15,345838,1233,4313582,0.9999999927151163,1.0
1899,Audria Stjohn,17,345838,431,4313582,0.9995021660072554,1.0
1469,Tiffaney Chavis,24,345838,507,4313582,0.9975280619906737,1.0
1902,Darryl Hemphill,20,345838,611,4313582,0.9999989191405687,1.0
1904,Deedra Zepeda,49,345838,1960,4313582,0.9999999981869004,1.0
1905,Frederica Burrell,267,345838,4068,4313582,0.9997491159552496,1.0
1881,Abel Dooley,86,345838,2678,4313582,0.9999999998944676,1.0
1906,Leanora Dill,272,345838,17499,4313582,0.9999999940740042,1.0
1910,Myrtie Salazar,18,345838,482,4313582,0.9998947959683124,1.0
1912,Kaye Dempsey,46,345838,1330,4313582,1.0,1.0
1913,Sherril Irwin,99,345838,18684,4313582,0.999999998491808,1.0
1914,Willard Tabor,25,345838,342,4313582,0.6398418754857954,1.0
1915,Paris English,27,345838,753,4313582,0.9999994796819144,1.0
1916,Ahmed Blanchard,101,345838,2002,4313582,0.999999880707389,1.0
1918,Mona Womack,20,345838,700,4313582,0.999999981919681,1.0
1920,Rossana Tyler,11,345838,177,4313582,0.7665269926799613,1.0
1921,Felton Whittington,96,345838,1669,4313582,0.9997785947158664,1.0
1922,Refugia Weller,116,345838,1763,4313582,0.9871244902795628,1.0
1924,Valencia Rose,57,345838,1129,4313582,0.9999391359339793,1.0
1925,Laree Lujan,350,345838,10151,4313582,0.9999999979884177,1.0
71,Dalila Amos,37,345838,447,4313582,0.3776203910034509,1.0
1927,Jermaine Payne,13,345838,219,4313582,0.8443308229448879,1.0
1880,Hye Jarrett,267,345838,6009,4313582,0.9999999979022426,1.0
1875,Debrah Penn,19,345838,615,4313582,0.9999996797128844,1.0
1811,Evangelina Messer,33,345838,703,4313582,0.9996561446899814,1.0
1818,Madison Carrington,12,345838,196,4313582,0.7982782758523561,1.0
1820,Maggie Kennedy,38,345838,500,4313582,0.5947104606716629,1.0
1828,Soo Solomon,64,345838,1165,4313582,0.9994676605456447,1.0
1834,Gustavo Cottrell,153,345838,4609,4313582,0.9999999927437778,1.0
1835,Sarita Grover,52,345838,959,4313582,0.9988382355212887,1.0
1836,Ardith Killian,36,345838,539,4313582,0.8574564762440546,1.0
1837,Annalee Pugh,84,345838,8522,4313582,0.9999999993192795,1.0
81,Maryjo Campos,13,345838,283,4313582,0.9833962886685421,1.0
1841,Cleora Dobbins,23,345838,2068,4313582,0.9999999965120456,1.0
1842,Doreatha Goss,20,345838,247,4313582,0.42261617028700094,1.0
1844,Terra Esposito,12,345838,714,4313582,1.0,1.0
1878,Phylis Hyde,18,345838,358,4313582,0.9814123052409398,1.0
77,Alphonso Roach,35,345838,913,4313582,0.999999773972951,1.0
1851,Merlyn Gil,16,345838,1098,4313582,1.0,1.0
1853,Nadine Hanks,27,345838,329,4313582,0.3994457939421417,1.0
1854,Dinah Horner,117,345838,1631,4313582,0.8880348490368654,1.0
1858,Willa Dodge,62,345838,1356,4313582,0.9999996797387841,1.0
75,Veronica Klein,20,345838,546,4313582,0.9999730364846853,1.0
1865,Bertha Shipman,160,345838,2512,4313582,0.9990221284183256,1.0
1867,Dirk Grady,285,345838,4193,4313582,0.9983874135081628,1.0
1868,Hue Craft,419,345838,9122,4313582,0.9999999953787149,1.0
1869,Rafael Bouchard,796,345838,25199,4313582,0.9999999936952916,1.0
1871,Bree Valencia,84,345838,1290,4313582,0.9763921465200363,1.0
1872,Dollie Hobson,92,345838,2739,4313582,0.9999999891675961,1.0
1873,Mireille Frazier,20,345838,1078,4313582,0.9999999984676639,1.0
1848,Olevia Jaramillo,47,345838,711,4313582,0.9079829639914322,1.0
1935,Martine Short,11,345838,146,4313582,0.507784382897646,1.0
1938,Antwan Zapata,15,345838,343,4313582,0.9946587436843235,1.0
1940,Ellsworth Mercado,15,345838,196,4313582,0.5076744698447149,1.0
2020,Angele Nugent,121,345838,3611,4313582,0.9999999963162882,1.0
2022,Nanette Dorsey,32,345838,1381,4313582,0.9999999976864132,1.0
60,Yung Shah,91,345838,2072,4313582,0.9999999978311369,1.0
2027,Mitchell Ray,18,345838,365,4313582,0.9855350175465207,1.0
59,Samantha Rubio,54,345838,3446,4313582,1.0,1.0
55,Eleni Roper,16,345838,315,4313582,0.9711785471833185,1.0
2031,Kristal Dickinson,26,345838,860,4313582,0.9999999960462523,1.0
2033,Agustina Whaley,36,345838,974,4313582,0.9999999646365243,1.0
2034,Andres Voss,14,345838,723,4313582,1.0,1.0
2040,Kristine Serrano,11,345838,678,4313582,0.9999999946065191,1.0
2043,Kandy Ritchie,42,345838,1058,4313582,0.9999999139357545,1.0
2045,Eldridge Ambrose,25,345838,477,4313582,0.9878141662593418,1.0
2019,Chance Paxton,21,345838,375,4313582,0.9536371803976539,1.0
2048,Melvina Hurst,13,345838,1556,4313582,1.0,1.0
2050,Parthenia Drake,11,345838,443,4313582,0.9999992750972447,1.0
53,Kitty Whitmore,226,345838,7742,4313582,0.9999999980591936,1.0
2053,Blanca Medley,18,345838,723,4313582,1.0,1.0
2055,Jettie Dodge,20,345838,305,4313582,0.7952857946095081,1.0
2056,Claretha Mcintosh,62,345838,1753,4313582,0.9999999929972067,1.0
51,Trinh Pickett,14,345838,193,4313582,0.5881230846964498,1.0
2059,Marilu Tucker,1204,345838,17491,4313582,0.9999999911517549,1.0
2063,Madge Yoder,143,345838,14267,4313582,0.9999999990017611,1.0
2064,Bettyann Landis,13,345838,346,4313582,0.9989542130978051,1.0
2065,Leana Morton,13,345838,246,4313582,0.9341114480141957,1.0
2067,Celia Tang,74,345838,1411,4313582,0.9999689566645283,1.0
50,Tasha Sizemore,21,345838,1357,4313582,1.0,1.0
2049,Emerita Faulk,38,345838,565,4313582,0.854644849194754,1.0
2018,Celestina Sparks,22,345838,549,4313582,0.999884241201674,1.0
2017,Faviola Grayson,12,345838,256,4313582,0.9741050920305832,1.0
2013,Pearle Solis,19,345838,473,4313582,0.9996505957625559,1.0
1941,Lang Diaz,32,345838,594,4313582,0.991601073476849,1.0
69,Migdalia Barr,34,345838,634,4313582,0.9938385760125135,1.0
67,Dora Mcnally,81,345838,1378,4313582,0.9986067675365915,1.0
1947,Britta Tilley,46,345838,923,4313582,0.9998012348609603,1.0
1952,Petrina Diggs,20,345838,430,4313582,0.9958795979777555,1.0
1958,Magdalen Coats,393,345838,7900,4313582,0.9999999996900943,1.0
1960,Mazie Gibbons,19,345838,330,4313582,0.9256359749043281,1.0
1961,Yvonne Pelletier,82,345838,1250,4313582,0.9702368929692311,1.0
64,Nu Vera,201,345838,6020,4313582,1.0,1.0
1963,Donovan Dickinson,17,345838,255,4313582,0.7458150720224945,1.0
1965,Marci Lau,185,345838,4316,4313582,1.0,1.0
1968,Vannesa Roach,20,345838,673,4313582,0.9999999498178613,1.0
1978,Rolande Roland,61,345838,756,4313582,0.4453432187027127,1.0
1982,Colin Hunt,19,345838,1610,4313582,0.9999999956053293,1.0
1984,Adeline Hoffman,74,345838,984,4313582,0.6926596265412264,1.0
1985,Cassy Miner,35,345838,490,4313582,0.7309034271047572,1.0
1986,Clara Chung,15,345838,324,4313582,0.9884783359258511,1.0
1987,Madelene Pederson,11,345838,325,4313582,0.9994868256216952,1.0
1988,Thanh Francis,22,345838,399,4313582,0.9650666471461066,1.0
1991,Han Myles,22,345838,431,4313582,0.9876487591898511,1.0
1994,Breanne Emerson,16,345838,5231,4313582,0.9999999973614696,1.0
1997,Erin Chambers,14,345838,377,4313582,0.9994505910077447,1.0
1999,Mariah Caudill,54,345838,913,4313582,0.9908845229347119,1.0
62,Justine Salas,33,345838,5492,4313582,1.0,1.0
2004,Arnita Reaves,19,345838,317,4313582,0.8927159280942897,1.0
2005,Verda Oldham,104,345838,1918,4313582,0.9999936978296268,1.0
2006,Tarah Whitaker,22,345838,856,4313582,0.9999999977371441,1.0
2073,Mirta Poe,50,345838,731,4313582,0.8663630329492465,1.0
1468,Briana Lugo,226,345838,3766,4313582,0.9999987786210899,1.0
379,Paul Goetz,13,345838,230,4313582,0.8885104408781275,1.0
160,Elbert Ennis,25,345838,509,4313582,0.9959226666244234,1.0
292,Cira Villarreal,18,345838,477,4313582,0.9998670217285937,1.0
719,Nia Maxwell,15,345838,1766,4313582,0.9999999977913528,1.0
721,Felecia Kirkland,35,345838,1216,4313582,0.9999999979541772,1.0
726,Claire Liles,17,345838,283,4313582,0.874411914868797,1.0
727,Willetta Haines,91,345838,2755,4313582,0.9999999949860856,1.0
730,Augustine Fay,273,345838,4516,4313582,0.9999997790808635,1.0
731,Joette Blalock,38,345838,1206,4313582,1.0,1.0
734,Micheline Battle,129,345838,3684,4313582,0.9999999961076157,1.0
736,Mariam Horton,12,345838,454,4313582,0.9999987384659605,1.0
739,Becky Fowler,14,345838,231,4313582,0.8349208994224893,1.0
741,Ahmed Fairchild,65,345838,810,4313582,0.46401209078635386,1.0
743,Catrina Mendoza,24,345838,443,4313582,0.9776185632078577,1.0
295,Tonia Kelly,12,345838,267,4313582,0.9833708087878343,1.0
744,Zackary Wang,53,345838,1030,4313582,0.9997938050613449,1.0
746,Lanelle Shipp,15,345838,323,4313582,0.9880170035711375,1.0
747,Garret Jacobsen,915,345838,35618,4313582,0.9999999969465172,1.0
753,Ellamae Payton,11,345838,203,4313582,0.8959128019938732,1.0
755,Floria Story,87,345838,1612,4313582,0.9999727234962157,1.0
756,Katrice Kirby,176,345838,3319,4313582,0.9999999948527241,1.0
757,Wanetta Kilgore,40,345838,752,4313582,0.9973905967058715,1.0
759,Mitsue Cooke,32,345838,457,4313582,0.7584185007674972,1.0
762,Caprice Wynn,11,345838,145,4313582,0.49801189268986845,1.0
286,Darrel Aguirre,211,345838,2690,4313582,0.6129309880082772,1.0
285,Wiley Lockwood,20,345838,412,4313582,0.9918963222559772,1.0
768,Tressa Harrell,23,345838,570,4313582,0.999902861843485,1.0
769,Chery Agee,145,345838,2273,4313582,0.9982629160629042,1.0
745,Evangelina Magana,12,345838,246,4313582,0.9618835715376026,1.0
708,Lucie Whalen,22,345838,485,4313582,0.998312431613601,1.0
707,Agnus Fortune,94,345838,1494,4313582,0.9934336167124268,1.0
704,Franklin Murry,17,345838,242,4313582,0.6639419438291609,1.0
642,Ernie Wilson,13,345838,512,4313582,0.999999848261993,1.0
644,Wen Roy,49,345838,1448,4313582,0.9999999936824022,1.0
645,Melissa Jernigan,85,345838,1384,4313582,0.9953922169641728,1.0
646,Torri Walker,311,345838,7573,4313582,1.0,1.0
647,Julienne Guidry,16,345838,465,4313582,0.9999573921621616,1.0
648,Aaron High,43,345838,1830,4313582,0.9999999969076921,1.0
651,Clint Norton,16,345838,316,4313582,0.9721800295201335,1.0
653,Chantel Gagne,126,345838,3159,4313582,0.9999999899842174,1.0
656,Donnette Harris,168,345838,2492,4313582,0.9908001680153983,1.0
304,Claudie Willard,60,345838,1158,4313582,0.9998938152734936,1.0
658,Dominick Shockley,147,345838,4506,4313582,1.0,1.0
660,Latisha Tang,16,345838,355,4313582,0.9936581896293324,1.0
661,Charlyn Banks,35,345838,435,4313582,0.44645529715101373,1.0
303,Vonda Colbert,18,345838,244,4313582,0.5866829243806887,1.0
667,Garret Nieves,12,345838,282,4313582,0.991157363100265,1.0
668,Creola Roberts,14,345838,1175,4313582,0.9999999910334181,1.0
669,Genaro Priest,19,345838,880,4313582,0.9999999950796447,1.0
670,Della Donnelly,193,345838,7235,4313582,1.0,1.0
673,Erlinda Good,19,345838,664,4313582,0.9999999716296356,1.0
678,Kiera Flood,1093,345838,23624,4313582,0.9999999917409765,1.0
298,Ruby Brannon,28,345838,379,4313582,0.6305452903314462,1.0
684,Candace Parsons,39,345838,562,4313582,0.804588474091058,1.0
685,Mitchell Watt,14,345838,186,4313582,0.5292973522347859,1.0
691,Alesia Kinney,16,345838,200,4313582,0.4375841009640925,1.0
694,Jade Bourgeois,14,345838,392,4313582,0.9997336770896764,1.0
697,Jacquie Cuevas,26,345838,713,4313582,0.9999984750634152,1.0
701,Tayna Ames,163,345838,2947,4313582,0.9999998961490876,1.0
279,Jody Bain,25,345838,331,4313582,0.5724502602178686,1.0
641,Christa Cowan,18,345838,592,4313582,0.9999995927188905,1.0
772,Leonarda White,192,345838,4136,4313582,0.9999999969855858,1.0
276,Antionette Larsen,20,345838,736,4313582,0.9999999950354467,1.0
851,Efren Kendrick,19,345838,520,4313582,0.9999599594510761,1.0
854,Erlene Castillo,88,345838,1918,4313582,0.9999999883119086,1.0
859,Dorathy Caballero,32,345838,1117,4313582,1.0,1.0
860,Trula Hatfield,24,345838,669,4313582,0.9999977330805827,1.0
864,Ta Reeder,17,345838,479,4313582,0.9999480565253612,1.0
865,Carol Feldman,95,345838,1577,4313582,0.9985355490300986,1.0
866,Dung Sands,12,345838,1533,4313582,1.0,1.0
868,Magnolia Hollingsworth,21,345838,321,4313582,0.806256102186208,1.0
871,Lisabeth Brunner,14,345838,233,4313582,0.8439718752488352,1.0
267,Irina Hutton,133,345838,4239,4313582,0.9999999945357779,1.0
875,Gilberto Dunlap,17,345838,218,4313582,0.483794273084352,1.0
264,Soledad Palmer,14,345838,207,4313582,0.6950796145432023,1.0
848,Rolland Seals,169,345838,5110,4313582,0.9999999993150569,1.0
878,Loni Lucas,12,345838,207,4313582,0.8541502694686705,1.0
882,Kristina Reeves,25,345838,459,4313582,0.9783929481194273,1.0
884,Kristin Vernon,543,345838,10096,4313582,1.0,1.0
886,Alfonso Suarez,39,345838,687,4313582,0.9885703916804969,1.0
887,Mona Salas,186,345838,3423,4313582,0.9999999988462748,1.0
888,Benton Womack,32,345838,413,4313582,0.5341301303070676,1.0
889,Youlanda Herbert,16,345838,977,4313582,0.9999999959831343,1.0
263,Gwenda Armstrong,88,345838,1533,4313582,0.9996375601434215,1.0
891,Maryln Hankins,27,345838,344,4313582,0.49519351809669465,1.0
892,Eileen Childress,31,345838,1138,4313582,0.9999999986805171,1.0
895,Beth Pickens,18,345838,216,4313582,0.3714200611508509,1.0
896,Clemmie Ohara,93,345838,1467,4313582,0.9914451018066566,1.0
905,Gina Isaacs,41,345838,603,4313582,0.8481261377739886,1.0
880,Romelia Bernal,17,345838,411,4313582,0.9987918477680046,1.0
847,Niki Addison,30,345838,497,4313582,0.9430592503734471,1.0
844,Vince Arellano,100,345838,1654,4313582,0.9987123204234021,1.0
270,Savannah Murry,16,345838,374,4313582,0.9971049841042784,1.0
784,Raguel Rouse,55,345838,2087,4313582,1.0,1.0
786,Lettie Velasquez,74,345838,2501,4313582,0.9999999950123186,1.0
787,Ezra Fritz,1483,345838,24509,4313582,0.9999999985311339,1.0
274,Carolynn Dozier,34,345838,654,4313582,0.9967313606352356,1.0
790,Taylor Moreno,90,345838,1581,4313582,0.9997775475011867,1.0
791,Monserrate Priest,135,345838,4010,4313582,1.0,1.0
793,Tanya Zuniga,82,345838,1196,4313582,0.9254415347097583,1.0
799,Alverta Hebert,27,345838,448,4313582,0.932822011466468,1.0
802,Dinah Mcclendon,25,345838,349,4313582,0.6799821241610183,1.0
803,Hobert Copeland,19,345838,383,4313582,0.9867966697045101,1.0
807,Sanora Zamora,25,345838,536,4313582,0.9984907460525037,1.0
273,Savanna Billings,11,345838,516,4313582,0.9999999859087495,1.0
809,Dave Alonso,44,345838,1573,4313582,1.0,1.0
810,Galen Curtis,11,345838,166,4313582,0.6867913215174609,1.0
811,Joaquina Harrell,23,345838,417,4313582,0.9683771170236579,1.0
814,Delpha Gregg,190,345838,5366,4313582,0.9999999933106613,1.0
821,Chantell Fleming,63,345838,894,4313582,0.8432039362273086,1.0
824,Arica Curran,13,345838,169,4313582,0.48961971929996606,1.0
825,Karren Mcnamara,71,345838,2093,4313582,0.9999999959356886,1.0
826,Usha Templeton,12,345838,324,4313582,0.9986995030535071,1.0
829,Brett Lemons,33,345838,1071,4313582,0.9999999921004845,1.0
830,Shameka Sample,16,345838,604,4313582,0.9999999736784323,1.0
831,Genesis Clifton,17,345838,323,4313582,0.9631647136809348,1.0
832,Shirley Crow,68,345838,2070,4313582,0.999999996644624,1.0
272,Thalia Stoddard,14,345838,167,4313582,0.3623169311309633,1.0
837,Jenniffer Larson,453,345838,22196,4313582,1.0,1.0
842,Doreen Dotson,71,345838,1065,4313582,0.9443493075519912,1.0
777,Kareen Bassett,23,345838,1259,4313582,1.0,1.0
907,Wenona Ames,12,345838,1111,4313582,0.9999999976170671,1.0
640,Linnea Peters,136,345838,2247,4313582,0.9997845606702858,1.0
637,Michell Stahl,45,345838,1079,4313582,0.9999997108951588,1.0
459,Susanna Henley,43,345838,818,4313582,0.9986303860099452,1.0
463,Lawerence Gaskins,12,345838,303,4313582,0.9965214126994715,1.0
465,Marianne Fowler,11,345838,258,4313582,0.9877247037821156,1.0
467,Antony Baron,101,345838,1371,4313582,0.7976730144487352,1.0
469,Felix Hinojosa,24,345838,309,4313582,0.5111421471557667,1.0
474,Flavia Cutler,12,345838,147,4313582,0.39841836462018243,1.0
475,Earleen Tompkins,39,345838,806,4313582,0.9997423682756976,1.0
344,Shawnta Jensen,90,345838,2372,4313582,0.9999999932536785,1.0
343,Kristi Shoemaker,16,345838,248,4313582,0.7820299442639704,1.0
480,Cletus Burns,12,345838,148,4313582,0.4079661012382057,1.0
482,Noriko Ortega,20,345838,240,4313582,0.3709946381725975,1.0
483,Echo Boston,22,345838,1260,4313582,0.9999999982014014,1.0
458,Barbie Humphreys,167,345838,2531,4313582,0.9960617257584803,1.0
484,Joi Brannon,53,345838,670,4313582,0.5043423680605756,1.0
487,Afton Dolan,219,345838,5279,4313582,0.9999999971814736,1.0
492,Mariko Hayes,1507,345838,30122,4313582,0.9999999982512148,1.0
495,Ellyn Stringer,23,345838,557,4313582,0.9998290712441666,1.0
496,Vernice Dove,48,345838,862,4313582,0.996551248687467,1.0
497,Daniele Tyson,14,345838,437,4313582,0.9999727809226606,1.0
498,Willy Woodruff,14,345838,220,4313582,0.7780545609979683,1.0
499,Anne Carey,1041,345838,24014,4313582,0.9999999988426975,1.0
501,Shaun Lane,26,345838,1193,4313582,0.9999999997722722,1.0
341,Malcolm Crook,44332,345838,636055,4313582,0.9999999999780461,1.0
506,Annalisa Hobbs,89,345838,2020,4313582,0.9999999967462262,1.0
336,Charissa Wynn,29,345838,656,4313582,0.9998255130780372,1.0
508,Trudy Hendrickson,15,345838,432,4313582,0.9999104009325184,1.0
486,Soo Chu,48,345838,617,4313582,0.548942407811472,1.0
457,Eulalia Nowak,31,345838,827,4313582,0.9999995380770011,1.0
355,Summer Eubanks,159,345838,5358,4313582,0.9999999982026148,1.0
451,Heather Rodriguez,49,345838,839,4313582,0.9904291398534829,1.0
382,Carlyn Schaefer,17,345838,218,4313582,0.483794273084352,1.0
385,Gerardo Elkins,12,345838,528,4313582,0.9999999769417244,1.0
386,Dayna Arellano,30,345838,1696,4313582,0.9999999958909216,1.0
387,Carley Maynard,38,345838,997,4313582,0.9999999469740037,1.0
375,Johnetta Hoskins,11,345838,142,4313582,0.4684413424120335,1.0
391,Susanna Valentine,24,345838,377,4313582,0.8626483492983464,1.0
394,Lakia Cardona,31,345838,959,4313582,0.9999999965296477,1.0
371,Ermelinda Shultz,22,345838,333,4313582,0.799425557705739,1.0
400,Cordie Goodrich,31,345838,652,4313582,0.9993007136706161,1.0
403,Lyndia Delgado,45,345838,616,4313582,0.7132098422720152,1.0
404,Margert Ritter,20,345838,1148,4313582,1.0,1.0
406,Vernie Matos,13,345838,439,4313582,0.999991118675731,1.0
367,Karla Luna,86,345838,1724,4313582,0.999999490166137,1.0
408,Ozella Mcmullen,57,345838,982,4313582,0.9952560971251904,1.0
365,Annmarie Mckay,43,345838,1050,4313582,0.9999997669147053,1.0
416,Ulysses Kauffman,13,345838,397,4313582,0.999916834668808,1.0
420,Rochelle Ledbetter,11,345838,242,4313582,0.9759276077549051,1.0
425,Ernie Travis,26,345838,571,4313582,0.9992713237586923,1.0
426,Candance Flowers,12,345838,375,4313582,0.9999002984974874,1.0
427,Mimi Lovett,41,345838,1297,4313582,0.9999999905470496,1.0
